URL de Lote;Código;Ano Modelo;Marca;Modelo;Documento;Chassi;Categoria;Condição;Cond. de Funcionamento;Tipo de Monta;Tipo de Chassi;Comitente;Valor FIPE;Pátio Veículo;Data do Leilão;Pátio do Leilão;Lote;Grade/Linha;Lance atual;Meu Lance
https://www.copart.com.br/lotDetail/1049827;1049827;2023;HONDA;CG 160;RECUPERÁVEL;9C2KC2500PR123690;Motos;COLISÃO;Motor dá partida;Média Monta;Normal;TOKIO MARINE SEGURADORA S A  VEICULOS TMS NOVO;15.889 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;267;MOTOS LEILÃO 2;6.100 BRL;0 BRL
https://www.copart.com.br/lotDetail/1049790;1049790;2023;HYUNDAI;HB20S;RECUPERÁVEL;9BHCP41AAPP433273;Automóveis;COLISÃO;Motor dá partida e engrena;Média Monta;Normal;TOKIO MARINE SEGURADORA S A  VEICULOS TMS NOVO;71.867 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;268;602;20.000 BRL;0 BRL
https://www.copart.com.br/lotDetail/1025974;1025974;2024;CHEVROLET;ONIX;RECUPERÁVEL;9BGEB48A0RG156943;Automóveis;COLISÃO;Desconhecido;Média Monta;Normal;TOKIO MARINE SEGURADORA S A  VEICULOS TMS NOVO;69.949 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;269;BB 230;20.000 BRL;0 BRL
https://www.copart.com.br/lotDetail/1051468;1051468;2024;VOLKSWAGEN;NIVUS;RECUPERÁVEL;9BWCH6CH2RP026796;SUV Pequenos;ROUBO/FURTO;Desconhecido;Média Monta;Normal;TOKIO MARINE SEGURADORA S A  VEICULOS TMS NOVO;118.823 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;270;501;57.350 BRL;0 BRL
https://www.copart.com.br/lotDetail/1051389;1051389;2024;NISSAN;SENTRA;RECUPERÁVEL;3N1AB8AE0RY278846;Automóveis;COLISÃO;Motor dá partida e engrena;Média Monta;Normal;TOKIO MARINE SEGURADORA S A  VEICULOS TMS NOVO;123.773 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;271;502;40.250 BRL;0 BRL
https://www.copart.com.br/lotDetail/1039367;1039367;2025;VOLKSWAGEN;POLO;RECUPERÁVEL;9BWAG5R12ST032481;Automóveis;COLISÃO;Motor dá partida e engrena;Média Monta;Normal;TOKIO MARINE SEGURADORA S A  VEICULOS TMS NOVO;76.362 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;272;AA 010;21.700 BRL;0 BRL
https://www.copart.com.br/lotDetail/1045533;1045533;2025;BMW;F 900;RECUPERÁVEL;99Z0K6009SZ949877;Motos;COLISÃO;Desconhecido;Média Monta;Normal;TOKIO MARINE SEGURADORA S A  VEICULOS TMS NOVO;75.899 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;273;MOTOS LEILÃO 2;20.300 BRL;0 BRL
https://www.copart.com.br/lotDetail/1044199;1044199;2025;RENAULT;MASTER FURGAO;RECUPERÁVEL;93YF62009SJ960239;Utilitários Grandes;ROUBO/FURTO;Desconhecido;Média Monta;Normal;TOKIO MARINE SEGURADORA S A  VEICULOS TMS NOVO;216.005 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;274;OO 010;58.800 BRL;0 BRL
https://www.copart.com.br/lotDetail/1048200;1048200;2025;YAMAHA;NMAX;RECUPERÁVEL;9C6SG9110S0013709;Motos;COLISÃO;Desconhecido;Média Monta;Normal;TOKIO MARINE SEGURADORA S A  VEICULOS TMS NOVO;22.674 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;275;MOTOS LEILÃO 2;5.950 BRL;0 BRL
https://www.copart.com.br/lotDetail/1043199;1043199;2026;FIAT;FASTBACK;RECUPERÁVEL;9BD376AJDTYC51541;SUV Pequenos;COLISÃO;Motor dá partida e engrena;Média Monta;Normal;TOKIO MARINE SEGURADORA S A  VEICULOS TMS NOVO;113.104 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;276;500;31.100 BRL;0 BRL
https://www.copart.com.br/lotDetail/1049329;1049329;2008;VOLKSWAGEN;GOL;RECUPERÁVEL;9BWCA05W28P048132;Automóveis;COLISÃO;Desconhecido;Média Monta;Normal;TOKIO MARINE SEGURADORA S A  VEICULOS TMS NOVO;19.829 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;277;577;4.300 BRL;0 BRL
https://www.copart.com.br/lotDetail/934627;934627;2004;FIAT;UNO;IRRECUPERÁVEL;9BD15822544589262;Automóveis;COLISÃO;Desconhecido;Grande Monta;Recortado;TOKIO MARINE SEGURADORA S A  VEICULOS TMS NOVO;15.198 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;278;525;300 BRL;0 BRL
https://www.copart.com.br/lotDetail/1039793;1039793;2009;VOLKSWAGEN;GOL;RECUPERÁVEL;9BWAA05WX9T078771;Automóveis;COLISÃO;Motor dá partida e engrena;Média Monta;Normal;TOKIO MARINE SEGURADORA S A  VEICULOS TMS NOVO;20.572 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;279;482;4.400 BRL;0 BRL
https://www.copart.com.br/lotDetail/1041136;1041136;2022;TOYOTA;HILUX CS;RECUPERÁVEL;8AJDA8CB1N6047969;Picapes Grandes;COLISÃO;Desconhecido;Média Monta;Normal;TOKIO MARINE SEGURADORA S A  VEICULOS TMS NOVO;183.006 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;280;OO 010;56.000 BRL;0 BRL
https://www.copart.com.br/lotDetail/1041836;1041836;2016;CHEVROLET;ONIX;RECUPERÁVEL;9BGKR48G0GG214710;Automóveis;COLISÃO;Motor dá partida e engrena;Média Monta;Normal;TOKIO MARINE SEGURADORA S A  VEICULOS TMS NOVO;44.252 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;281;466;10.800 BRL;0 BRL
https://www.copart.com.br/lotDetail/1042099;1042099;2017;FORD;FIESTA;RECUPERÁVEL;9BFZD55P4HB550791;Automóveis;COLISÃO;Desconhecido;Média Monta;Normal;TOKIO MARINE SEGURADORA S A  VEICULOS TMS NOVO;51.516 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;282;572;12.300 BRL;0 BRL
https://www.copart.com.br/lotDetail/1020351;1020351;2020;VOLKSWAGEN;SAVEIRO;RECUPERÁVEL;9BWKB45U7LP023248;Picapes Pequenas;COLISÃO;Desconhecido;Média Monta;Avariado;TOKIO MARINE SEGURADORA S A  VEICULOS TMS NOVO;55.003 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;283;EE 400;11.500 BRL;0 BRL
https://www.copart.com.br/lotDetail/1035140;1035140;2020;IVECO;TECTOR;RECUPERÁVEL;93ZE12JMZL8938098;Caminhões e Rebocadores;COLISÃO;Desconhecido;Média Monta;Avariado;TOKIO MARINE SEGURADORA S A  VEICULOS TMS NOVO;300.093 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;284;Recebimento;59.450 BRL;0 BRL
https://www.copart.com.br/lotDetail/1046816;1046816;2013;FIAT;IDEA;RECUPERÁVEL;9BD13532CD2230424;Automóveis;COLISÃO;Desconhecido;Média Monta;Normal;TOKIO MARINE SEGURADORA S A  VEICULOS TMS NOVO;35.898 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;285;453;7.100 BRL;0 BRL
https://www.copart.com.br/lotDetail/1043161;1043161;2017;NISSAN;SENTRA;RECUPERÁVEL;3N1BB7AD6HY200575;Automóveis;COLISÃO;Desconhecido;Média Monta;Normal;TOKIO MARINE SEGURADORA S A  VEICULOS TMS NOVO;65.932 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;286;545;13.200 BRL;0 BRL
https://www.copart.com.br/lotDetail/1039771;1039771;2018;FIAT;ARGO;IRRECUPERÁVEL;9BD358A1NJYH86578;Automóveis;COLISÃO;Desconhecido;Grande Monta;Recortado;TOKIO MARINE SEGURADORA S A  VEICULOS TMS NOVO;48.840 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;287;592;1.100 BRL;0 BRL
https://www.copart.com.br/lotDetail/1052921;1052921;2023;LIFAN;seajet;NORMAL;;Motos;USO NORMAL;Desconhecido;Não Aplicável;Normal;PARTICULAR/EMPRESA;0 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;288;Showroom;39.200 BRL;0 BRL
https://www.copart.com.br/lotDetail/1052331;1052331;2013;CHEVROLET;SONIC;NORMAL;3G1J86CD1DS624928;Automóveis;USO NORMAL;Motor dá partida e engrena;Não Aplicável;Normal;PARTICULAR/EMPRESA;36.499 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;289;Showroom;13.000 BRL;0 BRL
https://www.copart.com.br/lotDetail/1052046;1052046;2018;FIAT;MOBI;NORMAL;9BD341A5XJY496236;Automóveis;USO NORMAL;Motor dá partida e engrena;Não Aplicável;Normal;PARTICULAR/EMPRESA;42.674 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;290;Showroom;20.500 BRL;0 BRL
https://www.copart.com.br/lotDetail/1049116;1049116;2015;BMW;M6 GRAN COUPE;NORMAL;WBS6C910XFD385761;Automóveis;USO NORMAL;Motor dá partida e engrena;Não Aplicável;Normal;PARTICULAR/EMPRESA;314.632 BRL;OSASCO - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;291;Showroom;123.500 BRL;0 BRL
https://www.copart.com.br/lotDetail/1053035;1053035;2015;MITSUBISHI;ASX;NORMAL;93XXTGA2WFCF19976;Automóveis;USO NORMAL;Desconhecido;Não Aplicável;Normal;PARTICULAR/EMPRESA;74.351 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;292;Vendido/Expedido;35.400 BRL;0 BRL
https://www.copart.com.br/lotDetail/1058017;1058017;2013;TOYOTA;HILUX CD;NORMAL;8AJFY29G3D8521914;Picapes Grandes;USO NORMAL;Motor dá partida e engrena;Não Aplicável;Normal;PARTICULAR/EMPRESA;127.365 BRL;BETIM - MG;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;293;Recebimento;54.800 BRL;0 BRL
https://www.copart.com.br/lotDetail/1057549;1057549;2013;HONDA;FIT;NORMAL;93HGE8890DZ205213;Automóveis;USO NORMAL;Motor dá partida e engrena;Não Aplicável;Normal;PARTICULAR/EMPRESA;0 BRL;OSASCO - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;294;Showroom;27.000 BRL;0 BRL
https://www.copart.com.br/lotDetail/1057941;1057941;2013;NISSAN;FRONTIER CD;NORMAL;94DVCGD40DJ195955;Picapes Grandes;USO NORMAL;Motor dá partida e engrena;Não Aplicável;Normal;PARTICULAR/EMPRESA;74.644 BRL;GOIÂNIA - GO;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;295;VITRINE;35.300 BRL;0 BRL
https://www.copart.com.br/lotDetail/1057349;1057349;2024;CHEVROLET;ONIX PLUS;NORMAL;9BGEN69H0RG172069;Automóveis;USO NORMAL;Motor dá partida e engrena;Não Aplicável;Normal;PARTICULAR/EMPRESA;86.652 BRL;BETIM - MG;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;296;Recebimento;43.600 BRL;0 BRL
https://www.copart.com.br/lotDetail/1057602;1057602;2014;CHEVROLET;PRISMA;NORMAL;9BGKT69L0EG232414;Automóveis;USO NORMAL;Motor dá partida e engrena;Não Aplicável;Normal;PARTICULAR/EMPRESA;52.604 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;297;Showroom;29.300 BRL;0 BRL
https://www.copart.com.br/lotDetail/1057215;1057215;2023;HONDA;CB 500 X;NORMAL;9C2PC4920PR000012;Motos;USO NORMAL;Motor dá partida e engrena;Não Aplicável;Normal;PARTICULAR/EMPRESA;44.023 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;298;Showroom;26.900 BRL;0 BRL
https://www.copart.com.br/lotDetail/1057062;1057062;2018;HYUNDAI;HB20;NORMAL;9BHBG51CAJP840522;Automóveis;USO NORMAL;Motor dá partida e engrena;Não Aplicável;Normal;PARTICULAR/EMPRESA;51.453 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;299;Showroom;29.500 BRL;0 BRL
https://www.copart.com.br/lotDetail/1041633;1041633;2015;REBOQUE;FECHADO;NORMAL;;Caminhões e Rebocadores;USO NORMAL;Desconhecido;Não Aplicável;Normal;PARTICULAR/EMPRESA;0 BRL;ITAQUAQUECETUBA - SP;17.11.2025 14:00 BRT;Itaquaquecetuba - SP;0;Recebimento;17.000 BRL;0 BRL
https://www.copart.com.br/lotDetail/1041695;1041695;2008;VOLKSWAGEN;NEW BEETLE;NORMAL;3VWWH21C18M512282;Automóveis;USO NORMAL;Motor dá partida e engrena;Não Aplicável;Normal;PARTICULAR/EMPRESA;46.891 BRL;OSASCO - SP;17.11.2025 14:00 BRT;Itaquaquecetuba - SP;0;Showroom;20.000 BRL;0 BRL
https://www.copart.com.br/lotDetail/1045305;1045305;1964;VOLKSWAGEN;FUSCA 1200;NORMAL;;Automóveis;USO NORMAL;Motor dá partida e engrena;Não Aplicável;Normal;PARTICULAR/EMPRESA;0 BRL;BETIM - MG;17.11.2025 14:00 BRT;Itaquaquecetuba - SP;0;Recebimento;30.000 BRL;0 BRL
https://www.copart.com.br/lotDetail/1045924;1045924;1989;CHEVROLET;MONZA;NORMAL;9BGJK69TKJB011583;Automóveis;USO NORMAL;Motor dá partida e engrena;Não Aplicável;Normal;PARTICULAR/EMPRESA;13.156 BRL;ITAQUAQUECETUBA - SP;17.11.2025 14:00 BRT;Itaquaquecetuba - SP;0;Showroom;13.200 BRL;0 BRL
https://www.copart.com.br/lotDetail/1045961;1045961;2010;HAFEI;TOWNER PICK-UP;NORMAL;LKHNF1BG3AAF01175;Utilitários Pequenos;USO NORMAL;Desconhecido;Não Aplicável;Normal;PARTICULAR/EMPRESA;14.160 BRL;GOIÂNIA - GO;17.11.2025 14:00 BRT;Itaquaquecetuba - SP;0;Recebimento;10.000 BRL;0 BRL
https://www.copart.com.br/lotDetail/1048601;1048601;1979;VOLKSWAGEN;BRASILIA;NORMAL;BA773877;Automóveis;USO NORMAL;Motor dá partida e engrena;Não Aplicável;Normal;PARTICULAR/EMPRESA;0 BRL;OSASCO - SP;17.11.2025 14:00 BRT;Itaquaquecetuba - SP;0;Showroom;9.500 BRL;0 BRL
https://www.copart.com.br/lotDetail/1051557;1051557;2010;AUDI;A3 SPORTBACK;NORMAL;WAUHF68P9AA080932;Automóveis;USO NORMAL;Motor dá partida e engrena;Não Aplicável;Normal;PARTICULAR/EMPRESA;59.315 BRL;OSASCO - SP;17.11.2025 14:00 BRT;Itaquaquecetuba - SP;0;Showroom;20.200 BRL;0 BRL
https://www.copart.com.br/lotDetail/1052003;1052003;2015;JEEP;GRAND CHEROKEE;NORMAL;1C4RJFBG8FC826040;SUV Grandes;USO NORMAL;Motor dá partida e engrena;Não Aplicável;Normal;PARTICULAR/EMPRESA;97.891 BRL;PIRAPORA - SP;17.11.2025 14:00 BRT;Itaquaquecetuba - SP;0;TENDA;58.000 BRL;0 BRL
https://www.copart.com.br/lotDetail/1052904;1052904;1989;MASSEY FERGUSON;295 PCA TATU;NORMAL;;Tratores;USO NORMAL;Motor dá partida e engrena;Não Aplicável;Normal;PARTICULAR/EMPRESA;0 BRL;LOCAL DO VENDEDOR;17.11.2025 14:00 BRT;Itaquaquecetuba - SP;0;Recebimento;74.750 BRL;0 BRL
https://www.copart.com.br/lotDetail/1052955;1052955;2022;CHEVROLET;SPIN;NORMAL;9BGJK7520NB198401;Automóveis;USO NORMAL;Motor dá partida e engrena;Não Aplicável;Normal;PARTICULAR/EMPRESA;87.204 BRL;ITAQUAQUECETUBA - SP;17.11.2025 14:00 BRT;Itaquaquecetuba - SP;0;Showroom;50.000 BRL;0 BRL
https://www.copart.com.br/lotDetail/1053040;1053040;1993;VOLKSWAGEN;GOL;NORMAL;9BWZZZ30ZPT050571;Automóveis;USO NORMAL;Motor dá partida e engrena;Não Aplicável;Normal;PARTICULAR/EMPRESA;0 BRL;OSASCO - SP;17.11.2025 14:00 BRT;Itaquaquecetuba - SP;0;Showroom;10.200 BRL;0 BRL
https://www.copart.com.br/lotDetail/1053049;1053049;2018;KIA;BONGO;NORMAL;9UWSHX76AJN022177;Utilitários Grandes;USO NORMAL;Motor dá partida e engrena;Não Aplicável;Normal;PARTICULAR/EMPRESA;111.730 BRL;ITAQUAQUECETUBA - SP;17.11.2025 14:00 BRT;Itaquaquecetuba - SP;0;I 030;62.500 BRL;0 BRL
https://www.copart.com.br/lotDetail/1053943;1053943;2010;CHEVROLET;S10 CABINE DUPLA;NORMAL;9BG138HF0AC416531;Picapes Grandes;USO NORMAL;Motor dá partida e engrena;Não Aplicável;Normal;PARTICULAR/EMPRESA;0 BRL;OSASCO - SP;17.11.2025 14:00 BRT;Itaquaquecetuba - SP;0;Showroom;27.950 BRL;0 BRL
https://www.copart.com.br/lotDetail/1054190;1054190;2023;RENAULT;KWID;NORMAL;93YRBB001PJ363926;Automóveis;USO NORMAL;Motor dá partida e engrena;Não Aplicável;Normal;PARTICULAR/EMPRESA;50.536 BRL;GOIÂNIA - GO;17.11.2025 14:00 BRT;Itaquaquecetuba - SP;0;VITRINE;29.200 BRL;0 BRL
https://www.copart.com.br/lotDetail/1054296;1054296;2021;MERCEDES BENZ;ATEGO;NORMAL;9BM958154MB208127;Caminhões e Rebocadores;USO NORMAL;Motor dá partida e engrena;Não Aplicável;Normal;PARTICULAR/EMPRESA;318.648 BRL;ITAQUAQUECETUBA - SP;17.11.2025 14:00 BRT;Itaquaquecetuba - SP;0;I 070;260.000 BRL;0 BRL
https://www.copart.com.br/lotDetail/1054456;1054456;2016;FORD;KA SEDAN;NORMAL;9BFZH54J5G8304250;Automóveis;USO NORMAL;Motor dá partida e engrena;Não Aplicável;Normal;PARTICULAR/EMPRESA;40.225 BRL;OSASCO - SP;17.11.2025 14:00 BRT;Itaquaquecetuba - SP;0;Showroom;20.000 BRL;0 BRL
https://www.copart.com.br/lotDetail/1054457;1054457;2025;CHEVROLET;ONIX;NORMAL;9BGEB48A0SG132496;Automóveis;USO NORMAL;Motor dá partida e engrena;Não Aplicável;Normal;PARTICULAR/EMPRESA;75.427 BRL;OSASCO - SP;17.11.2025 14:00 BRT;Itaquaquecetuba - SP;0;Showroom;41.500 BRL;0 BRL
https://www.copart.com.br/lotDetail/1054612;1054612;1994;SCANIA;K113;NORMAL;9BSKC4X2BP3462710;Caminhões e Rebocadores;USO NORMAL;Motor dá partida e engrena;Não Aplicável;Normal;PARTICULAR/EMPRESA;0 BRL;CURITIBA - PR;17.11.2025 14:00 BRT;Itaquaquecetuba - SP;0;Recebimento;54.600 BRL;0 BRL
https://www.copart.com.br/lotDetail/1054816;1054816;2014;VOLKSWAGEN;GOL;NORMAL;9BWAA05WXEP022106;Automóveis;USO NORMAL;Motor dá partida e engrena;Não Aplicável;Normal;PARTICULAR/EMPRESA;0 BRL;ITAQUAQUECETUBA - SP;17.11.2025 14:00 BRT;Itaquaquecetuba - SP;0;Showroom;17.000 BRL;0 BRL
https://www.copart.com.br/lotDetail/1055705;1055705;2022;VOLKSWAGEN;POLO;NORMAL;9BWAH5BZ7NP031465;Automóveis;USO NORMAL;Motor dá partida e engrena;Não Aplicável;Normal;PARTICULAR/EMPRESA;87.184 BRL;OSASCO - SP;17.11.2025 14:00 BRT;Itaquaquecetuba - SP;0;Showroom;40.200 BRL;0 BRL
https://www.copart.com.br/lotDetail/1055713;1055713;2016;CHEVROLET;ONIX;NORMAL;9BGKS48G0GG286248;Automóveis;USO NORMAL;Motor dá partida e engrena;Não Aplicável;Normal;PARTICULAR/EMPRESA;44.883 BRL;ITAQUAQUECETUBA - SP;17.11.2025 14:00 BRT;Itaquaquecetuba - SP;0;Showroom;20.000 BRL;0 BRL
https://www.copart.com.br/lotDetail/1055715;1055715;2006;BUELL;ULYSSES;NORMAL;5MZDX03RX63701827;Motos;USO NORMAL;Motor dá partida e engrena;Não Aplicável;Remarcado;PARTICULAR/EMPRESA;19.475 BRL;OSASCO - SP;17.11.2025 14:00 BRT;Itaquaquecetuba - SP;0;Showroom;7.100 BRL;0 BRL
https://www.copart.com.br/lotDetail/1055853;1055853;2014;FIAT;SIENA;NORMAL;8AP372110E6068007;Automóveis;USO NORMAL;Motor dá partida e engrena;Não Aplicável;Normal;PARTICULAR/EMPRESA;33.103 BRL;OSASCO - SP;17.11.2025 14:00 BRT;Itaquaquecetuba - SP;0;Showroom;14.000 BRL;0 BRL
https://www.copart.com.br/lotDetail/1055856;1055856;2020;VOLKSWAGEN;GOL;NORMAL;9BWAB45U0LT008030;Automóveis;USO NORMAL;Motor dá partida e engrena;Não Aplicável;Remarcado;PARTICULAR/EMPRESA;49.742 BRL;ITAQUAQUECETUBA - SP;17.11.2025 14:00 BRT;Itaquaquecetuba - SP;0;Showroom;20.200 BRL;0 BRL
https://www.copart.com.br/lotDetail/1055898;1055898;2022;JEEP;RENEGADE;NORMAL;9886111KRNK470038;SUV Pequenos;USO NORMAL;Motor dá partida e engrena;Não Aplicável;Normal;PARTICULAR/EMPRESA;100.656 BRL;EMBÚ DAS ARTES - SP;17.11.2025 14:00 BRT;Itaquaquecetuba - SP;0;GALPÃO;62.000 BRL;0 BRL
https://www.copart.com.br/lotDetail/1055920;1055920;2006;CHEVROLET;CELTA;NORMAL;9BGRX48906G167620;Automóveis;USO NORMAL;Motor dá partida e engrena;Não Aplicável;Normal;PARTICULAR/EMPRESA;16.075 BRL;OSASCO - SP;17.11.2025 14:00 BRT;Itaquaquecetuba - SP;0;Showroom;7.000 BRL;0 BRL
https://www.copart.com.br/lotDetail/1055935;1055935;2002;FIAT;PALIO;NORMAL;9BD17101322146535;Automóveis;USO NORMAL;Desconhecido;Não Aplicável;Normal;PARTICULAR/EMPRESA;11.550 BRL;OSASCO - SP;17.11.2025 14:00 BRT;Itaquaquecetuba - SP;0;Showroom;3.250 BRL;0 BRL
https://www.copart.com.br/lotDetail/1055941;1055941;2008;VOLKSWAGEN;TOUAREG;NORMAL;WVGVE67L38D013366;SUV Grandes;USO NORMAL;Motor dá partida e engrena;Não Aplicável;Normal;PARTICULAR/EMPRESA;42.834 BRL;ITAQUAQUECETUBA - SP;17.11.2025 14:00 BRT;Itaquaquecetuba - SP;0;I 040;16.000 BRL;0 BRL
https://www.copart.com.br/lotDetail/1055963;1055963;1999;VOLKSWAGEN;PASSAT;NORMAL;WVWMA83BXWE455895;Automóveis;USO NORMAL;Motor dá partida e engrena;Não Aplicável;Normal;PARTICULAR/EMPRESA;18.209 BRL;ITAQUAQUECETUBA - SP;17.11.2025 14:00 BRT;Itaquaquecetuba - SP;0;Showroom;10.000 BRL;0 BRL
https://www.copart.com.br/lotDetail/1055985;1055985;2019;HYUNDAI;HB20;NORMAL;9BHBG51DBKP960939;Automóveis;USO NORMAL;Motor dá partida e engrena;Não Aplicável;Normal;PARTICULAR/EMPRESA;70.452 BRL;ITAQUAQUECETUBA - SP;17.11.2025 14:00 BRT;Itaquaquecetuba - SP;0;Showroom;42.300 BRL;0 BRL
https://www.copart.com.br/lotDetail/1056038;1056038;2020;MITSUBISHI;PAJERO SPORT;NORMAL;MMBGUKS10LH001929;SUV Grandes;USO NORMAL;Motor dá partida e engrena;Não Aplicável;Normal;PARTICULAR/EMPRESA;215.468 BRL;OSASCO - SP;17.11.2025 14:00 BRT;Itaquaquecetuba - SP;0;Showroom;115.000 BRL;0 BRL
https://www.copart.com.br/lotDetail/1056417;1056417;2018;AUDI;A5 SPORTBACK;NORMAL;WAUGFEF5XJA007091;Automóveis;USO NORMAL;Motor dá partida e engrena;Não Aplicável;Normal;PARTICULAR/EMPRESA;146.518 BRL;OSASCO - SP;17.11.2025 14:00 BRT;Itaquaquecetuba - SP;0;Showroom;90.000 BRL;0 BRL
https://www.copart.com.br/lotDetail/1056450;1056450;2019;RENAULT;SANDERO;NORMAL;93Y5SRF84KJ605531;Automóveis;USO NORMAL;Motor dá partida e engrena;Não Aplicável;Normal;PARTICULAR/EMPRESA;40.579 BRL;OSASCO - SP;17.11.2025 14:00 BRT;Itaquaquecetuba - SP;0;Showroom;16.500 BRL;0 BRL
https://www.copart.com.br/lotDetail/1056644;1056644;2020;HONDA;FIT;NORMAL;93HGK5840LK100195;Automóveis;USO NORMAL;Motor dá partida e engrena;Não Aplicável;Normal;PARTICULAR/EMPRESA;81.639 BRL;CUIABÁ - MT;17.11.2025 14:00 BRT;Itaquaquecetuba - SP;0;Recebimento;37.400 BRL;0 BRL
https://www.copart.com.br/lotDetail/1056860;1056860;2017;RENAULT;LOGAN;NORMAL;93Y4SRD04HJ571213;Automóveis;USO NORMAL;Motor dá partida e engrena;Não Aplicável;Normal;PARTICULAR/EMPRESA;0 BRL;OSASCO - SP;17.11.2025 14:00 BRT;Itaquaquecetuba - SP;0;Showroom;15.000 BRL;0 BRL
https://www.copart.com.br/lotDetail/1056861;1056861;2016;HYUNDAI;HB20;NORMAL;9BHBG51CAGP537036;Automóveis;USO NORMAL;Motor dá partida e engrena;Não Aplicável;Normal;PARTICULAR/EMPRESA;45.768 BRL;ITAQUAQUECETUBA - SP;17.11.2025 14:00 BRT;Itaquaquecetuba - SP;0;Showroom;23.000 BRL;0 BRL
https://www.copart.com.br/lotDetail/1056876;1056876;2008;CHEVROLET;VECTRA HATCH;NORMAL;9BGAJ48W08B225744;Automóveis;USO NORMAL;Motor dá partida e engrena;Não Aplicável;Normal;PARTICULAR/EMPRESA;32.502 BRL;OSASCO - SP;17.11.2025 14:00 BRT;Itaquaquecetuba - SP;0;Showroom;17.800 BRL;0 BRL
https://www.copart.com.br/lotDetail/1057059;1057059;2020;PEUGEOT;PARTNER FURGAO;NORMAL;8AEGCNFN8LG505985;Utilitários Pequenos;USO NORMAL;Motor dá partida e engrena;Não Aplicável;Normal;PARTICULAR/EMPRESA;0 BRL;OSASCO - SP;17.11.2025 14:00 BRT;Itaquaquecetuba - SP;0;Showroom;20.400 BRL;0 BRL
https://www.copart.com.br/lotDetail/1057126;1057126;2011;VOLKSWAGEN;KOMBI;NORMAL;9BWMF07X2BP015604;Utilitários Grandes;USO NORMAL;Motor dá partida e engrena;Não Aplicável;Normal;PARTICULAR/EMPRESA;41.840 BRL;ITAQUAQUECETUBA - SP;17.11.2025 14:00 BRT;Itaquaquecetuba - SP;0;I 020;18.000 BRL;0 BRL
